length,local_mode,binset,bins,max_bin_count,gamma,n_triplets,noise_l2_mean,local_l2_mean,local_minus_noise_l2_mean,selective_sensitivity_ratio_mean,k_dim,p_dim,m_dim,total_dim,split,classifier,accuracy,macro_f1,accuracy_std,macro_f1_std
69,center,2_3,2+3,3,0.25,250,0.2712999723067909,0.2199832443931028,-0.051316727913688145,0.8222042723228649,136,11,25,172,5fold_grouped_cv,logistic,0.966,0.965965761010871,0.01019803902718558,0.010213283997584094
69,center,2_3,2+3,3,0.5,250,0.2597923637622256,0.2107075028156022,-0.04908486094662336,0.8224128672991673,136,11,25,172,holdout,logistic,0.9702380952380952,0.9702286018075492,,
69,center,2_3,2+3,3,0.5,250,0.2597923637622256,0.2107075028156022,-0.04908486094662336,0.8224128672991673,136,11,25,172,5fold_grouped_cv,logistic,0.966,0.965965761010871,0.01019803902718558,0.010213283997584094
69,center,2_3,2+3,3,1.0,250,0.22513363888544882,0.1827797600026687,-0.0423538788827801,0.8232097643177044,136,11,25,172,holdout,logistic,0.9702380952380952,0.9702286018075492,,
69,center,2_3,2+3,3,1.0,250,0.22513363888544882,0.1827797600026687,-0.0423538788827801,0.8232097643177044,136,11,25,172,5fold_grouped_cv,logistic,0.966,0.965965761010871,0.01019803902718558,0.010213283997584094
69,center,2_3,2+3,3,2.0,250,0.15960797264973053,0.13007120829315025,-0.029536764356580293,0.8262294469297115,136,11,25,172,holdout,logistic,0.9702380952380952,0.9702286018075492,,
69,center,2_3,2+3,3,2.0,250,0.15960797264973053,0.13007120829315025,-0.029536764356580293,0.8262294469297115,136,11,25,172,5fold_grouped_cv,logistic,0.966,0.965965761010871,0.01019803902718558,0.010213283997584094
69,center,2_3_4,2+3+4,4,0.0,250,0.27549142576723984,0.2233618384665283,-0.052129587300711565,0.8221328600532111,136,11,45,192,holdout,logistic,0.7857142857142857,0.7856839121190644,,
69,center,2_3_4,2+3+4,4,0.0,250,0.27549142576723984,0.2233618384665283,-0.052129587300711565,0.8221328600532111,136,11,45,192,5fold_grouped_cv,logistic,0.8160000000000001,0.815338288644349,0.0431740662898458,0.0429505030140898
69,center,2_3_4,2+3+4,4,0.25,250,0.2713043664241901,0.2199926948204702,-0.051311671603719924,0.8222257054126441,136,11,45,192,holdout,logistic,0.9702380952380952,0.9702286018075492,,
69,center,2_3_4,2+3+4,4,0.25,250,0.2713043664241901,0.2199926948204702,-0.051311671603719924,0.8222257054126441,136,11,45,192,5fold_grouped_cv,logistic,0.968,0.9679763726420273,0.007483314773547889,0.007496291691211481
69,center,2_3_4,2+3+4,4,0.5,250,0.25980918816400556,0.21074242119316927,-0.04906676697083624,0.8224938099988522,136,11,45,192,holdout,logistic,0.9702380952380952,0.9702286018075492,,
69,center,2_3_4,2+3+4,4,0.5,250,0.25980918816400556,0.21074242119316927,-0.04906676697083624,0.8224938099988522,136,11,45,192,5fold_grouped_cv,logistic,0.968,0.9679763726420273,0.007483314773547889,0.007496291691211481
