retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
1.0,0.9894359989574246,0.9783855201158069,0.13658427931429085,0.20791551276094222,0.027377889573687676,1.0,69,substitution_5pct,ckmer4_property_multiscale_mean_l2,400,222,0.5336036036036036,118.46
1.0,0.9894330374405785,0.9783854252516564,0.13660537715782228,0.20791594970698718,0.027380611409367282,1.0,69,substitution_5pct,ckmer4_property_multiscale_l2,400,297,0.6006860269360269,178.40375
1.0,0.9891620431426662,0.9777368058608088,0.13846127648254491,0.21101275596665137,0.02768937849107135,1.0,69,substitution_5pct,ckmer4_property_anchor_l2,400,225,0.5392333333333333,121.3275
1.0,0.8197143733144503,0.6376152832674572,0.567259161144601,0.8513338474919332,0.45526658518943397,1.0,69,substitution_5pct,ckmer5_count_l2,400,512,0.1131982421875,57.9575
1.0,0.9821734497895683,0.9643736210934342,0.17820462686091015,0.26693171224793505,0.046756574123766034,1.0,69,substitution_5pct,ckmer5_property_moment_l2,400,563,0.17751110124333924,99.93875
1.0,0.9823046210990314,0.9646301192919617,0.17751737120982036,0.2659692200158678,0.04545325951940066,1.0,69,substitution_5pct,ckmer5_property_multiscale_l2,400,673,0.27917161961367015,187.8825
1.0,0.9820336268011189,0.9643250618613121,0.17895797875135094,0.2671134282889092,0.04573238099405396,1.0,69,substitution_5pct,ckmer5_property_anchor_l2,400,601,0.21764767054908485,130.80625
1.0,0.9877752110936874,0.9748216030591238,0.14704438575591006,0.22440306288423256,0.03248381470432822,1.0,69,substitution_5pct,cspaced_property_l2,400,147,0.39229591836734695,57.6675
1.0,0.9040249308393922,0.806504892400861,0.4138210294624563,0.6220852730658615,0.24460960244188537,1.0,69,substitution_5pct,hybrid:ckmer5_count_l2+ckmer4_property_l2,400,659,0.17668626707132018,116.43625
1.0,0.904508119722783,0.8075461399927036,0.4127933864056014,0.620409202760359,0.2440959785042395,1.0,69,substitution_5pct,hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,400,699,0.21232832618025752,148.4175
1.0,0.9045737053775146,0.8076650860930846,0.4126445362852552,0.6202174232493346,0.24326749279051463,1.0,69,substitution_5pct,hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,400,809,0.29216470951792334,236.36125
